,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0,0.12554061287213708,0.19569569569569567,0.3016140865737344,0.0,0.5004733391222468,0.0,0.33583583583583587,0.0,0.44844844844844844,0.0,0.0,0.3178178178178178,0.05805805805805806,0.09124311004118449,0.16156823676410123,0.0,1.0
1,0.8476166923596263,0.26626626626626626,0.0,0.0,0.0,0.9732515125793746,0.0,0.0,0.0,0.7782782782782782,0.7512512512512513,0.0,0.7857857857857857,0.9047320336593261,0.8082374987225439,0.7832832832832832,1.0
2,0.7885876571892433,1.0,0.6613459069763054,0.7871878893108059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6431431431431431,0.8188188188188188,0.37938407932863033,0.6826335670057464,0.0,1.0
3,0.4724871375202885,1.0,0.23244930230054503,0.481391503863414,0.0,0.0,0.26376376376376376,0.5375375375375375,0.0,0.0,0.0,0.2627627627627628,0.1291291291291291,0.40711852851144026,0.43479474442783916,0.0,1.0
4,0.7108107754098401,1.0,0.7830271300549468,0.0,0.9181192583432901,0.0,0.5920920920920921,0.0,0.6666666666666667,0.0,0.0,0.5190190190190189,0.2757757757757758,0.6474668255406828,0.9357263856175045,0.0,1.0
5,0.4275691676362979,1.0,0.9832136448273583,0.9887969845655297,0.8169729545451977,0.0,1.0,1.0,1.0,0.0,0.0,0.9579579579579579,0.96996996996997,0.9523439084773542,0.3624897173644043,1.0,1.0
6,0.7131567388137172,1.0,0.5321963466678846,0.0,0.727569341493392,0.0,1.0,0.0,1.0,0.0,0.0,0.6431431431431431,0.34134134134134136,0.40740826127333024,0.6389010575534144,0.0,1.0
7,0.5290700766236353,1.0,0.686758770041371,0.7657587847706321,0.5830830830830831,0.0,0.4244244244244244,0.5375375375375375,0.5180180180180181,0.0,0.0,0.4184184184184184,0.7857857857857857,0.41240735646749627,0.4997125999144593,0.0,1.0
8,0.252664193362357,0.09909909909909909,0.7744045317941457,0.8668859994501352,0.0,0.0,0.33583583583583587,0.6531531531531531,0.0,0.0,0.0,0.35485485485485485,0.9364364364364365,0.5825988120325216,0.09208637611073774,0.0,1.0
9,0.6095099668320747,1.0,0.7008863215196006,0.0,0.8641531488478517,0.0,1.0,0.0,1.0,0.0,0.0,0.6431431431431431,0.1291291291291291,0.5589907731754312,0.9274539660100078,0.0,1.0
10,0.4281232675614396,0.19569569569569567,0.8054337396644222,0.8881559735124425,0.0,0.0,0.3808808808808809,0.7177177177177176,0.0,0.0,0.0,0.45345345345345345,0.3138138138138138,0.42117769279636935,0.20182108804514942,0.0,1.0
11,0.6596376609010642,1.0,0.9278185853086822,0.9429884097784484,0.8237203982434527,0.0,1.0,0.7177177177177176,0.8298298298298299,0.0,0.0,0.8338338338338338,0.46646646646646645,0.37183626387304797,0.6170911270283777,0.7932932932932932,1.0
12,0.5016511465716869,1.0,0.870199011953209,0.6999820365704957,0.9473873777873504,0.0,0.6311311311311312,0.6531531531531531,0.7382382382382382,0.0,0.0,0.8338338338338338,0.8188188188188188,0.7006045874447169,0.44148641554865886,0.6716716716716716,1.0
13,0.8158147604353606,1.0,0.0,0.0,0.0,0.6252189096814574,0.0,0.0,0.0,0.5695695695695695,0.5615615615615616,0.0,0.46646646646646645,0.4645088679263548,0.7912836732647662,0.0,1.0
14,0.9652858332344113,1.0,0.8198611792271525,0.0,0.9392237604227713,0.8534251962614736,0.5075075075075075,0.0,0.6326326326326326,0.6931931931931932,0.7512512512512513,0.5990990990990991,0.8443443443443444,0.7553615269852397,0.9244037371029056,0.0,1.0
15,0.7466474179415684,0.2272272272272272,0.0,0.0,0.0,0.8832073784413091,0.0,0.0,0.0,0.7782782782782782,0.7047047047047047,0.0,0.46646646646646645,0.23280684106296914,0.5454918146470453,0.0,0.05205205205205205
16,0.12611111849727147,0.07207207207207207,0.5735855049864063,0.0,0.7637986650444368,0.0,0.46446446446446443,0.0,0.5495495495495495,0.0,0.0,0.5190190190190189,0.37887887887887883,0.12722294697838682,0.04978282420955929,0.7932932932932932,1.0
17,0.736951207071112,1.0,0.5679500172408662,0.5938998952094657,0.6762912720121503,0.0,0.5920920920920921,0.5375375375375375,0.6666666666666667,0.0,0.0,0.5480480480480481,0.9654654654654654,0.7131025594287497,0.7253718184650386,0.0,1.0
18,0.8672140926145236,1.0,0.5115115115115115,0.0,0.7073009738221888,0.0,1.0,0.0,1.0,0.0,0.0,0.6431431431431431,0.5675675675675675,0.5486071979685839,0.9936311090287594,0.0,1.0
19,0.7411030300991562,1.0,0.36618114975416977,0.0,0.5673125042376028,0.0,0.5920920920920921,0.0,0.7002002002002001,0.0,0.0,0.5190190190190189,0.3138138138138138,0.10610213319121348,0.9949259606898817,0.0,1.0
20,0.9569479839898041,1.0,0.9797003529641871,0.9869696755223423,0.7346174861677728,0.5934191119384656,1.0,0.9369369369369369,1.0,0.8463463463463463,0.8213213213213213,0.97997997997998,0.9398689984627485,0.766763007031851,0.8900969683000454,0.0,1.0
21,0.23885585503303772,0.12812812812812813,0.6748735980411825,0.0,0.8448420401114306,0.0,1.0,0.0,1.0,0.0,0.0,0.7432432432432432,0.2757757757757758,0.7978707185273706,0.06944443256260703,0.0,1.0
22,0.8768925594811587,0.19569569569569567,0.9541010277460888,0.9665230899819962,0.8408673440562294,0.9830516324004798,1.0,0.5375375375375375,0.8298298298298299,0.8463463463463463,0.9344344344344344,0.6836836836836837,0.8823823823823824,0.9779559932844655,0.864860511577953,0.0,1.0
23,0.9334595963312691,1.0,0.0,0.0,0.0,0.6969187047874518,0.0,0.0,0.0,0.8728728728728729,0.7512512512512513,0.0,0.7162162162162162,0.6529494156038628,0.8898447059892802,0.0,0.12912912912912913
24,0.2651130393644518,1.0,0.5122305964758943,0.0,0.7083368094190364,0.0,1.0,0.0,1.0,0.0,0.0,0.6431431431431431,0.46646646646646645,0.10065005884401278,0.22227271437639362,0.0,1.0
25,0.6790346795555178,1.0,0.3080983729943012,0.552288102137846,0.0,0.5975952731847345,0.33583583583583587,0.6531531531531531,0.0,0.7782782782782782,0.7902902902902903,0.3178178178178178,0.25925925925925924,0.4973317134749084,0.7868865108398578,0.0,1.0
