,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0,0.002147794538759056,0.818182,0.0019453677917648953,0.0,0.004240000000000001,0.0,0.166667,0.0,0.083333,0.0,0.0,0.00558659217877095,0.0317195325542571,0.003977659062411008,0.0018256456315847679,0.0,1.0
1,0.16816909701674723,0.909091,0.0,0.0,0.0,0.13668490864085,0.0,0.0,0.0,0.16666666666666666,0.032520325203252036,0.0,0.2320534223706177,0.08089249007385224,0.014034479105143827,0.222222,1.0
2,0.13102613595644605,1.0,0.015766247542545745,0.018968260296237233,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0335195530726257,0.24874791318864775,0.012263399944021697,0.008209618062206773,0.0,1.0
3,0.042940103199039056,1.0,0.00032626713488719417,0.00039252966972308257,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.03839732888146912,0.01337275385483051,0.0032035634712770625,0.0,1.0
4,0.09503836488390284,1.0,0.02718784035014989,0.0,0.059256888888888894,0.0,0.666667,0.0,0.583333,0.0,0.0,0.0223463687150838,0.05843071786310518,0.027601906153187458,0.03150565319071385,0.0,1.0
5,0.03293894039701826,1.0,0.14459771975977767,0.15707638995369377,0.03059466666666667,0.0,1.0,1.0,1.0,0.0,0.0,0.1787709497206704,0.4490818030050084,0.1252777047700877,0.0025920247464072824,1.0,1.0
6,0.09576429522130202,1.0,0.008894857764862131,0.0,0.019386666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.07512520868113524,0.013387152481695102,0.006962980858490361,0.0,1.0
7,0.05329617645758494,1.0,0.017567242127123055,0.016228403201570117,0.008888888888888889,0.0,0.333333,0.083333,0.25,0.0,0.0,0.013966480446927375,0.2320534223706177,0.013568801250296405,0.004082709171964879,0.0,1.0
8,0.007993744020733525,0.545455,0.02613399750446425,0.03144162654481891,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.008379888268156424,0.36560934891485813,0.022963094488088674,0.0013124996961167285,0.0,1.0
9,0.06790503229946566,1.0,0.018762807259525317,0.0,0.04089422222222223,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.03839732888146912,0.021356878381388084,0.028435898305100425,0.0,1.0
10,0.03312451579410238,0.818182,0.03042808083349834,0.03660780766046184,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.01675977653631285,0.06510851419031721,0.013910669720582672,0.0020355668741555673,0.0,1.0
11,0.07965749003088701,1.0,0.06562027358722762,0.06133840350823392,0.03190044444444445,0.0,1.0,0.25,0.916667,0.0,0.0,0.07262569832402235,0.0984974958263773,0.011991265425079733,0.006415551679003383,0.25,1.0
12,0.04840028685901659,1.0,0.04359601848058619,0.010302922506056609,0.07635422222222223,0.0,0.75,0.166667,0.75,0.0,0.0,0.07262569832402235,0.24874791318864775,0.032645802699403335,0.0032866293738757564,0.083333,1.0
13,0.1456048185157983,1.0,0.0,0.0,0.0,0.007357486305422492,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.0984974958263773,0.01588280140955929,0.01295632885617315,0.0,1.0
14,0.36161125485188933,1.0,0.03286529633110568,0.0,0.07163111111111112,0.048825358587565294,0.5,0.0,0.5,0.11111133333333334,0.032520325203252036,0.030726256983240226,0.26544240400667785,0.03930073763318705,0.027614089543922412,0.0,1.0
15,0.1088094983645385,0.875,0.0,0.0,0.0,0.059067445846737544,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.0984974958263773,0.007727010442611552,0.00492840273932473,0.0,0.33333333333333326
16,0.0021577057201226397,0.454545,0.010583290187903362,0.0,0.02306666666666667,0.0,0.416667,0.0,0.333333,0.0,0.0,0.0223463687150838,0.08180300500834727,0.005018413906984912,0.0009578289347199874,0.25,1.0
17,0.1044508614865637,1.0,0.010284551842522274,0.004072495323376982,0.01503777777777778,0.0,0.666667,0.083333,0.583333,0.0,0.0,0.025139664804469275,0.43238731218697835,0.033926246351605835,0.009745208444647973,0.0,1.0
18,0.1878876699724019,1.0,0.008128945665714442,0.0,0.017717333333333335,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.13188647746243742,0.02077880830772958,0.16314817536448883,0.0,1.0
19,0.10590085660753604,1.0,0.003602804836991842,0.0,0.007852444444444445,0.0,0.666667,0.0,0.666667,0.0,0.0,0.0223463687150838,0.06510851419031721,0.004396939717294503,0.17743691170216505,0.0,1.0
20,0.3344790722354541,1.0,0.12969016653286317,0.14499162807813792,0.019996000000000003,0.004858756732708367,1.0,0.916667,1.0,0.22222199999999998,0.04878048780487805,0.2569832402234637,0.3739565943238732,0.04096708985530584,0.02172279428787839,0.0,1.0
21,0.0069496023243765135,0.636364,0.016637584709653857,0.0,0.03626222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.04748603351955307,0.05843071786310518,0.04652038134642681,0.001129625660643136,0.0,1.0
22,0.1995548877106947,0.818182,0.08663106140612571,0.08475108098991076,0.03527955555555556,0.16917452959674167,1.0,0.083333,0.916667,0.22222199999999998,0.10569105691056911,0.036312849162011177,0.2988313856427379,0.18688340628526315,0.01865565332666422,0.0,1.0
23,0.2819163029290063,1.0,0.0,0.0,0.0,0.016949451042371118,0.0,0.0,0.0,0.242424,0.032520325203252036,0.0,0.1986644407345576,0.02804883628273349,0.021686511912594242,0.0,0.8333333333333333
24,0.008915635333170626,1.0,0.008148521693807675,0.0,0.01776,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0984974958263773,0.004243898736169732,0.0021331567050362865,0.0,1.0
25,0.08485824093063786,1.0,0.002079952984905863,0.0025023766444846516,0.0,0.0051942080547023005,0.166667,0.166667,0.0,0.16666666666666666,0.04065040650406505,0.00558659217877095,0.05509181969949917,0.017549372414925296,0.012710541735995737,0.0,1.0
26,0.006600530506248651,1.0,0.004756974826655291,0.0,0.010368,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0317195325542571,0.004095392938350188,0.0021559726972678935,0.0,1.0
27,0.3756137334958298,1.0,0.007892605909880532,0.005018246496366034,0.008111111111111112,0.04743906513574404,0.666667,0.166667,0.416667,0.5555553333333333,0.13008130081300814,0.0223463687150838,0.3489148580968281,0.031572428311679474,0.0215798251091391,0.0,1.0
28,0.001158605758734762,1.0,0.0020391695930449634,0.0,0.0044444444444444444,0.0,0.416667,0.0,0.416667,0.0,0.0,0.013966480446927375,0.22871452420701172,0.0031686458329392426,0.0020896904090278723,0.0,1.0
29,0.6373014575177256,1.0,0.061950176153665305,0.024856941335214204,0.08999155555555556,0.06753864265899465,1.0,0.166667,1.0,0.3333333333333333,0.0813008130081301,0.1787709497206704,0.43238731218697835,0.0834020976370763,0.043085461240632644,0.0,1.0
30,0.06103370620016116,1.0,0.02748209252242628,0.009813241743077064,0.042120444444444446,0.00372987176023837,1.0,0.083333,1.0,0.11111133333333334,0.016260162601626018,0.12569832402234637,0.1986644407345576,0.012735223297284716,0.003361374693892454,0.0,1.0
31,0.3535563763707657,1.0,0.006626281592599609,0.00797203226103223,0.0,0.02523555612615641,0.083333,0.083333,0.0,0.11111133333333334,0.024390243902439025,0.008379888268156424,0.3489148580968281,0.0339120808017484,0.032807894974260225,0.0,1.0
32,0.006598725971775948,1.0,0.012985228051551024,0.015622435523935108,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,0.030726256983240226,0.03839732888146912,0.008347559421864464,0.002568937493425131,0.3,1.0
33,0.18469127895690743,0.727273,0.011159967348816476,0.0,0.024323555555555557,0.0,1.0,0.0,1.0,0.0,0.0,0.03910614525139665,0.36560934891485813,0.17222617066289184,0.23378393204931436,0.0,1.0
34,0.08697887566071463,1.0,0.0,0.0,0.0,0.002105859962727672,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.05843071786310518,0.0069290368852769945,0.008304957512539825,0.0,1.0
35,0.39001328051041606,1.0,0.0,0.0,0.0,0.18824564955557735,0.0,0.0,0.0,0.4848486666666666,0.0894308943089431,0.0,0.2988313856427379,0.0322607616522809,0.026003449298069532,0.0,0.8333333333333333
36,0.2125427389632983,1.0,0.04854345174723188,0.040287527983072155,0.03281688888888889,0.036015301661109535,0.75,0.5,0.75,0.22222199999999998,0.05691056910569106,0.11452513966480447,0.16527545909849753,0.031896671294431286,0.020170125943192785,0.0,1.0
37,0.32922189397754403,1.0,0.004159905969811726,0.005004753288969303,0.0,0.062067732747881986,0.083333,0.083333,0.0,0.22222199999999998,0.0975609756097561,0.00558659217877095,0.2988313856427379,0.02438933709428579,0.026822299607780976,0.0,1.0
38,0.07412655353803192,0.454545,0.01964209718804631,0.02363126744150388,0.0,0.13097259355163862,0.083333,0.083333,0.0,0.22222199999999998,0.04878048780487805,0.01675977653631285,0.24874791318864775,0.39571093332147855,0.009422402000165255,0.333333,1.0
39,0.03483920509792268,0.727273,0.0,0.0,0.0,0.06646689137983074,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.05843071786310518,0.0604676974679296,0.003708001774362089,0.166667,1.0
40,0.041216407659221486,0.909091,0.031129759090465108,0.01929037995645374,0.03290177777777778,0.04642658157513387,0.583333,0.416667,0.333333,0.16666666666666666,0.0894308943089431,0.07541899441340782,0.0984974958263773,0.024886129142318372,0.004752541394989406,0.111111,1.0
41,0.21554801930717035,1.0,0.0041562354645442445,0.005000337330184918,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.14858096828046746,0.017117531902173397,0.023574604580245073,0.0,1.0
42,0.07145578302193481,1.0,0.0,0.0,0.0,0.03143136892660365,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.048414023372287146,0.007457295374199519,0.004205614504660221,0.0,1.0
43,0.27915280757165273,1.0,0.031106308640145092,0.011525652427244012,0.04691733333333334,0.0,1.0,0.333333,1.0,0.0,0.0,0.0558659217877095,0.2821368948247079,0.02819896598969268,0.01725901769681967,0.0,1.0
44,0.024914335812090002,0.5,0.0022377847114075427,0.0,0.004877333333333333,0.021504444453801525,0.375,0.0,0.25,0.08333333333333333,0.008130081300813009,0.008379888268156424,0.05509181969949917,0.0034692136766241604,0.001926291994992785,0.0,0.33333333333333326
45,0.012070866274261884,1.0,0.0487483882913329,0.034418228096537766,0.043896444444444446,0.0,1.0,0.666667,1.0,0.0,0.0,0.24301675977653633,0.10851419031719534,0.05015441901097722,0.002298749169103248,0.916667,1.0
46,0.0453606862271342,1.0,0.010348785684703191,0.012450550461529025,0.0,0.014746251062517238,0.166667,0.166667,0.0,0.05555533333333333,0.016260162601626018,0.008379888268156424,0.13188647746243742,0.011589123047529291,0.0037487743095060257,0.083333,1.0
47,0.2589558355342871,1.0,0.01838148254562591,0.0158501027323745,0.01134888888888889,0.18097482425209954,0.625,0.375,0.25,0.5833333333333333,0.3008130081300813,0.025139664804469275,0.3989983305509182,0.15995698894225702,0.013250193731294132,0.0,0.33333333333333326
48,0.056654976363308046,1.0,0.0633743321974479,0.05450617927566009,0.03938266666666667,0.0,0.666667,0.583333,0.5,0.0,0.0,0.05027932960893855,0.08180300500834727,0.02759738281891635,0.01730785773295083,0.0,1.0
49,0.08221759738117455,1.0,0.0,0.0,0.0,0.006817525326618936,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.11519198664440736,0.013638726540868801,0.007610152613335134,0.0,1.0
50,0.024401132961141464,0.888889,0.04035965241946453,0.04855641080683247,0.0,0.04203187734326864,0.666667,0.666667,0.0,0.074074,0.008130081300813009,0.030726256983240226,0.0984974958263773,0.06131536498714234,0.0017331963659965462,0.2,0.5
51,0.12531183457397477,1.0,0.10639612052063263,0.11749124474838235,0.019045777777777776,0.0,0.916667,0.916667,0.5,0.0,0.0,0.11731843575418995,0.24874791318864775,0.11195819339669309,0.0171647839422662,0.083333,1.0
52,0.2085338376595838,1.0,0.0,0.0,0.0,0.004764293614637846,0.0,0.0,0.0,0.121212,0.024390243902439025,0.0,0.13188647746243742,0.01508019700916323,0.020943239211505534,0.0,0.8333333333333333
53,0.28849782522403705,1.0,0.004669698368072967,0.0,0.010177777777777779,0.020590766737366307,0.416667,0.0,0.333333,0.22222199999999998,0.032520325203252036,0.01675977653631285,0.1986644407345576,0.041609776181925295,0.024801747708520366,0.0,1.0
54,0.09867669801799732,0.727273,0.002304261640140809,0.002772240792419271,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.00558659217877095,0.21535893155258767,0.06919435792345179,0.007173328296906029,0.0,1.0
55,0.0816983868545669,1.0,0.001349930270595766,0.0016240915084792542,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.05175292153589316,0.006664522714789018,0.010957181990132608,0.0,1.0
56,0.042513106515988094,0.909091,0.0,0.0,0.0,0.0810330590924201,0.0,0.0,0.0,0.36363666666666666,0.05691056910569106,0.0,0.13689482470784642,0.08619825591264502,0.003162390759123155,0.090909,0.8333333333333333
57,0.10102782159245079,1.0,0.03849218090615395,0.0,0.08389511111111111,0.034069672580056734,1.0,0.0,1.0,0.05555533333333333,0.032520325203252036,0.17039106145251398,0.06010016694490818,0.0727108089279328,0.04275802371838503,0.083333,1.0
58,0.09231986531321024,1.0,0.008408107983002297,0.007978410868165229,0.0038720000000000004,0.0,0.583333,0.333333,0.166667,0.0,0.0,0.030726256983240226,0.05843071786310518,0.015326895870984543,0.011751486369202445,0.0,1.0
59,0.042526994825374,0.875,0.0,0.0,0.0,0.019271899505326193,0.0,0.0,0.0,0.08333333333333333,0.008130081300813009,0.0,0.048414023372287146,0.0028789654574924227,0.0023478900578288667,0.0,0.33333333333333326
60,0.08277548493560928,1.0,0.0,0.0,0.0,0.008123275278766722,0.0,0.0,0.0,0.27777799999999997,0.04878048780487805,0.0,0.08180300500834727,0.010645848727952267,0.004618273055989609,0.0,1.0
61,0.2095517798406441,1.0,0.005373211877673479,0.004676009690576221,0.0032400000000000003,0.0,0.666667,0.083333,0.583333,0.0,0.0,0.0223463687150838,0.1986644407345576,0.13557950102009464,0.013108731433116163,0.083333,1.0
62,0.08924135486624324,1.0,0.027807951823394864,0.033455549081541906,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0111731843575419,0.05509181969949917,0.03201342532819664,0.012086543313548165,0.0,1.0
63,0.2881711807488944,1.0,0.008546159764451442,0.0,0.01862666666666667,0.0132676363885126,0.916667,0.0,0.833333,0.22222199999999998,0.032520325203252036,0.030726256983240226,0.20701168614357265,0.025396864763045153,0.028543011396016053,0.0,1.0
64,0.15703410320614714,0.909091,0.09223714645132493,0.04082529363059278,0.12707466666666667,0.5790857104357502,0.666667,0.5,0.583333,0.5555553333333333,0.21951219512195125,0.09217877094972067,0.2320534223706177,0.5566215858992295,0.014488507590872128,0.454545,1.0
65,0.03444878626141762,1.0,0.0,0.0,0.0,0.03127783434681458,0.0,0.0,0.0,0.08333333333333333,0.024390243902439025,0.0,0.2320534223706177,0.0179491864276989,0.001844929488451383,0.25,0.33333333333333326
66,0.09499339687627627,1.0,0.014557631724747994,0.012342114140268024,0.009369777777777777,0.0,0.5,0.1,0.4,0.0,0.0,0.0223463687150838,0.07345575959933223,0.017526474264934044,0.008150367743648182,0.0,0.6666666666666665
67,0.02795413767130622,0.909091,0.016148999675160286,0.012674783035358336,0.012235555555555557,0.0,0.272727,0.090909,0.181818,0.0,0.0,0.019553072625698324,0.1986644407345576,0.025731287387042074,0.0022968189458690918,0.0,0.8333333333333333
68,0.30774515479868464,1.0,0.011457482192441738,0.006121009537244319,0.013883111111111112,0.0,0.833333,0.166667,0.75,0.0,0.0,0.03910614525139665,0.1986644407345576,0.03923381762043191,0.028288403825368697,0.0,1.0
69,0.0907223587937807,1.0,0.01235961082040483,0.0148697598822411,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04748603351955307,0.36560934891485813,0.05835542898744505,0.008162137693430235,0.0,1.0
70,0.030394657749105828,1.0,0.0065253426977438835,0.0,0.014222222222222223,0.0,0.75,0.0,0.666667,0.0,0.0,0.0223463687150838,0.048414023372287146,0.02836790971525549,0.0024889002198547404,0.0,1.0
71,0.06331501890831172,1.0,0.0,0.0,0.0,0.00081306890180812,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.03839732888146912,0.0005762683698605418,0.10787959316183902,0.0,1.0
72,0.34625703232818367,1.0,0.007925436540328555,0.009535036339660831,0.0,0.09805277841915358,0.583333,0.583333,0.0,0.27777799999999997,0.05691056910569106,0.019553072625698324,0.2320534223706177,0.0320285425270186,0.03276414163343946,0.0,1.0
73,0.0009114864624500217,0.909091,0.004992906748570594,0.000986476126222822,0.009095111111111111,0.0,0.666667,0.166667,0.583333,0.0,0.0,0.036312849162011177,0.16527545909849753,0.007053281854751034,0.0015902409950393544,0.181818,1.0
74,0.004284205082210986,0.272727,0.0,0.0,0.0,0.06333212963888724,0.0,0.0,0.0,0.11111133333333334,0.04065040650406505,0.0,0.31552587646076796,0.0022972442055064603,0.00215523083327469,0.0,1.0
75,0.00019882804444605164,0.636364,0.0027131151435463245,0.000691833542886933,0.00466,0.0,0.416667,0.166667,0.25,0.0,0.0,0.013966480446927375,0.3989983305509182,0.004140338769473115,0.0013024412569179408,0.444444,1.0
76,0.002229907106237009,0.545455,0.008075111588458056,0.0,0.0176,0.0,0.5,0.0,0.416667,0.0,0.0,0.0335195530726257,0.03839732888146912,0.014304735216843919,0.001842655601954281,1.0,1.0
77,0.10163043659542643,1.0,0.10023742051571824,0.11077530743046399,0.017789333333333334,0.006233817848542172,1.0,1.0,0.333333,0.05555533333333333,0.008130081300813009,0.13966480446927373,0.2988313856427379,0.09702047065238992,0.007783892061480028,0.0,1.0
78,0.007084819635949759,1.0,0.025444758182015054,0.0306124076175289,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06145251396648045,0.5492487479131887,0.025140849267916005,0.0022424626811566734,1.0,1.0
79,0.37125972505658233,1.0,0.03270379409933652,0.035453770431475976,0.007050666666666666,0.11935377244298848,1.0,0.833333,1.0,0.5,0.1869918699186992,0.06424581005586592,0.36560934891485813,0.09049082480288505,0.024556176212238795,0.0,1.0
80,0.4296167412332267,1.0,0.04604465332791459,0.03235376736483793,0.04174355555555556,0.11140304523603838,1.0,0.75,1.0,0.5,0.17073170731707318,0.1675977653631285,0.4490818030050084,0.05957099600366904,0.02715175855006433,0.0,1.0
81,0.2120084168520591,1.0,0.0009176263168702336,0.0011039896960961697,0.0,0.002211375261878663,0.083333,0.083333,0.0,0.05555533333333333,0.008130081300813009,0.002793296089385475,0.14858096828046746,0.02117044591521364,0.012681199295962939,0.0,1.0
82,0.3208644018814512,1.0,0.0,0.0,0.0,0.057645622546258136,0.0,0.0,0.0,0.27777799999999997,0.11382113821138212,0.0,0.21535893155258767,0.029615805470547586,0.03748860171661188,0.0,1.0
83,0.49263177203915703,1.0,0.10399907666400827,0.028159833174890365,0.17565511111111112,0.007865064206334803,1.0,0.25,0.916667,0.05555533333333333,0.008130081300813009,0.12849162011173185,0.2988313856427379,0.12636564753539783,0.1286155790691225,0.0,1.0
84,0.10381729270996809,1.0,0.021045045868061243,0.005566561378760465,0.035784,0.09198505947013613,0.909091,0.090909,0.818182,0.36363666666666666,0.17073170731707318,0.04748603351955307,0.13188647746243742,0.060258065066131294,0.011919039302744735,0.090909,0.8333333333333333
85,0.06939381740233476,1.0,0.0009308809192250259,0.00111993621392867,0.0,0.010515215378534728,0.083333,0.083333,0.0,0.05555533333333333,0.008130081300813009,0.002793296089385475,0.05843071786310518,0.008690427154122563,0.004090525646164711,0.0,1.0
86,0.05985268018760874,1.0,0.0,0.0,0.0,0.002558762122250737,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.03839732888146912,0.0029923077186229216,0.03803476739896497,0.0,1.0
87,0.08506768476718998,1.0,0.01507843563881168,0.018140758686252263,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,0.030726256983240226,0.1986644407345576,0.008222934317237737,0.005092772750053702,0.0,1.0
88,0.00024723030739739576,0.363636,0.0016109439785055213,0.0,0.003511111111111111,0.0,0.25,0.0,0.166667,0.0,0.0,0.008379888268156424,0.2320534223706177,0.0042934646851053165,0.001593614923323743,1.0,1.0
89,0.0002560441906483718,0.666667,0.0004078339186089927,0.0004906620871538533,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,0.002793296089385475,0.048414023372287146,0.0005212472123668827,0.0007969827485108557,0.0,0.5
90,0.0012284955511031057,0.272727,0.027452932397245736,0.0,0.05983466666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.06510851419031721,0.014039422508204946,0.0007168594347892502,0.0,1.0
91,0.18588332489662882,1.0,0.05758207096840368,0.03779103928363335,0.057039555555555566,0.0,0.916667,0.916667,0.833333,0.0,0.0,0.20949720670391062,0.1886477462437396,0.18084541696256753,0.027534117723165566,0.083333,1.0
92,0.045269448483181124,1.0,0.0,0.0,0.0,0.019524061153336235,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.13188647746243742,0.044100502930326795,0.0028114083377164065,0.083333,1.0
93,0.12821116557584927,1.0,0.016476490311803305,0.01982274832101567,0.0,0.020363047095087662,0.25,0.25,0.0,0.22222199999999998,0.04878048780487805,0.0111731843575419,0.13188647746243742,0.010502309292100326,0.013440754722662656,0.0,1.0
