,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0,-0.7446248618727664,-0.37004678609986075,-0.429183839666465,-0.3591602806576289,-0.35482593203949797,-0.4686554935539433,-0.8207688144130902,-0.6862795811244475,-0.7171789406002518,-0.6819525062785269,-0.47943687972334675,-0.517622922095979,-0.9625754531844719,-0.5439419090780269,-0.30550763020394806,-0.5377269377286679,0.3551806571517789
1,0.764152113831966,0.06767893075519929,-0.4732081912817443,-0.3591602806576289,-0.45883904182978436,2.5685564728521353,-1.2361388984787365,-0.6862795811244475,-0.9265215737098829,0.5570221855555382,0.09925795843184004,-0.597054161138596,0.6772040614926657,0.7968522601539721,0.08768872564742605,0.21238000858989367,0.3551806571517789
2,0.4266023920743623,0.5054046476102594,-0.11641251058587945,0.09990947298368595,-0.45883904182978436,-0.4686554935539433,1.2560766214841013,2.6466512030859226,-0.9265215737098829,-0.6819525062785269,-0.47943687972334675,-0.12046672688289435,0.8138523543824271,-0.3995032759075495,-0.09990611217091816,-0.5377269377286679,0.3551806571517789
3,-0.373910410330433,0.5054046476102594,-0.46582465222677083,-0.3496602792888988,-0.45883904182978436,-0.4686554935539433,-1.0284551025536735,-0.40853646008384475,-0.9265215737098829,-0.6819525062785269,-0.47943687972334675,-0.5573385416172876,-0.9079161360285672,-0.3801648045663602,-0.26113055892985954,-0.5377269377286679,0.3551806571517789
4,0.09955086560904627,0.5054046476102594,0.14206211816919492,-0.3591602806576289,0.9948150359604995,-0.4686554935539433,0.4253389455683288,-0.6862795811244475,0.538881882300827,-0.6819525062785269,-0.47943687972334675,-0.27932920496812824,-0.7439381845608536,-0.1321194772365355,0.6503634478286029,-0.5377269377286679,0.3551806571517789
5,-0.464799494687329,0.5054046476102594,2.7990886383562197,3.4424018295593894,0.29169077491484213,-0.4686554935539433,1.2560766214841013,2.6466512030859226,1.5856000720922745,-0.6819525062785269,-0.47943687972334675,1.9447454882251463,2.4536318690595644,1.5705838835904264,-0.28082570823315306,2.837757696189493,0.3551806571517789
6,0.10614801285874131,0.5054046476102594,-0.27191445779553003,-0.3591602806576289,0.016742912997500074,-0.4686554935539433,1.2560766214841013,-0.6862795811244475,1.5856000720922745,-0.6819525062785269,-0.47943687972334675,-0.12046672688289435,-0.607289891671092,-0.37991380492570426,-0.14005517363789777,-0.5377269377286679,0.3551806571517789
7,-0.27979595237840515,0.5054046476102594,-0.07565537500242588,0.03359946342995,-0.2407822078878841,-0.4686554935539433,-0.4054012225629639,-0.40853646008384475,-0.2984911622593435,-0.6819525062785269,-0.47943687972334675,-0.39847606353205367,0.6772040614926657,-0.37674726855572155,-0.23281688862536298,-0.5377269377286679,0.3551806571517789
8,-0.6914977399439072,-1.6832239366650403,0.1182132870216306,0.40178982897765064,-0.45883904182978436,-0.4686554935539433,-0.8207688144130902,-0.13079000611245775,-0.9265215737098829,-0.6819525062785269,-0.47943687972334675,-0.4779073025746706,1.7703904046107573,-0.21298413689891765,-0.32203395209071545,-0.5377269377286679,0.3551806571517789
9,-0.1470328370032468,0.5054046476102594,-0.04859931907785747,-0.3591602806576289,0.5443532284033219,-0.4686554935539433,1.2560766214841013,-0.6862795811244475,1.5856000720922745,-0.6819525062785269,-0.47943687972334675,-0.12046672688289435,-0.9079161360285672,-0.24098400587178614,0.5514992576507114,-0.5377269377286679,0.3551806571517789
10,-0.46311301299974605,-0.37004678609986075,0.21538989040890025,0.5268217219918495,-0.45883904182978436,-0.4686554935539433,-0.6130850184880271,0.146953114928145,-0.9265215737098829,-0.6819525062785269,-0.47943687972334675,-0.3587604440107452,-0.6892788674049489,-0.3707877514433988,-0.2987469296199496,-0.5377269377286679,0.3551806571517789
11,-0.04022824404769787,0.5054046476102594,1.0118014864378853,1.1253514957261221,0.32372332382090724,-0.4686554935539433,1.2560766214841013,0.146953114928145,1.3762574389826436,-0.6819525062785269,-0.47943687972334675,0.4355519464154243,-0.41598228162542605,-0.40424717733001847,-0.1576856179327727,0.30614422075087233,0.3551806571517789
12,-0.32428907098221565,0.5054046476102594,0.51338491195572,-0.10980899473188607,1.4142364532060476,-0.4686554935539433,0.6330227414933919,-0.13079000611245775,0.9575696606417352,-0.6819525062785269,-0.47943687972334675,0.4355519464154243,0.8138523543824271,-0.04419329979528656,-0.25845534755376476,-0.25643767673036577,0.3551806571517789
13,0.5590912971326462,0.5054046476102594,-0.4732081912817443,-0.3591602806576289,-0.45883904182978436,-0.3051682024425705,-1.2361388984787365,-0.6862795811244475,-0.9265215737098829,-0.2689625943000943,-0.33476317018455004,-0.597054161138596,-0.41598228162542605,-0.33640917146388655,0.05296593662146177,-0.5377269377286679,0.3551806571517789
14,2.52212575646737,0.5054046476102594,0.2705449271495521,-0.3591602806576289,1.298371954491019,0.6162701565474308,0.009968861502682426,-0.6862795811244475,0.32953924919119587,0.14403227357710569,0.09925795843184004,-0.1601823464042028,0.9505006472721885,0.07181680954901201,0.5250321745504511,-0.5377269377286679,0.3551806571517789
15,0.22470088440072772,-0.09646881493891067,-0.4732081912817443,-0.3591602806576289,-0.45883904182978436,0.8438548276999003,-1.2361388984787365,-0.6862795811244475,-0.9265215737098829,0.5570221855555382,-0.045415751106956656,-0.597054161138596,-0.41598228162542605,-0.47858249265771324,-0.20558057406893995,-0.5377269377286679,-2.6961400642237616
16,-0.7445347905263777,-2.120954468507801,-0.23370464318604237,-0.3591602806576289,0.10701844224944679,-0.4686554935539433,-0.19771493442238072,-0.6862795811244475,-0.08914852914971237,-0.6819525062785269,-0.47943687972334675,-0.27932920496812824,-0.5526305745151875,-0.5257992698905719,-0.3334564398501113,0.30614422075087233,0.3551806571517789
17,0.1850902388462644,0.5054046476102594,-0.24046519613325243,-0.2605977664570543,-0.08994139300857458,-0.4686554935539433,0.4253389455683288,-0.40853646008384475,0.538881882300827,-0.6819525062785269,-0.47943687972334675,-0.23961358544681977,2.316983576169803,-0.021872359082982892,-0.050451056226061865,-0.5377269377286679,0.3551806571517789
18,0.9433515805581727,0.5054046476102594,-0.2892473157270803,-0.3591602806576289,-0.024208160416788794,-0.4686554935539433,1.2560766214841013,-0.6862795811244475,1.5856000720922745,-0.6819525062785269,-0.47943687972334675,-0.12046672688289435,-0.14268569584590313,-0.25106103489176196,4.890028122255751,-0.5377269377286679,0.3551806571517789
19,0.19826757946914808,0.5054046476102594,-0.3916754612671997,-0.3591602806576289,-0.2662076347255097,-0.4686554935539433,0.4253389455683288,-0.6862795811244475,0.748227027532104,-0.6819525062785269,-0.47943687972334675,-0.27932920496812824,-0.6892788674049489,-0.5366329278328371,5.350209602317956,-0.5377269377286679,0.3551806571517789
20,2.275552504593737,0.5054046476102594,2.461725509510663,3.1499264749204676,0.03169070896421738,-0.3606913134760001,1.2560766214841013,2.3689080820453197,1.5856000720922745,0.9700120975339708,0.38860537750943347,3.056782834821784,1.838714551055638,0.1008649828846762,0.33529776372915915,-0.5377269377286679,0.3551806571517789
